player_name,college,draft_year,pick,round,birthdate,draft_age,college_season,rec_yards,rec_tds,receptions,team_rec_yards,team_rec_tds,yards_market_share,td_market_share,final_season_dominator,peak_dominator,peak_dominator_season,dominator_trend,breakout_age,ever_broke_out,ras_score,pff_overall_grade,pff_receiving_grade,yards_per_route_run,dc_score,breakout_score,ras_score_normalized,slap_score,slap_tier,delta,nfl_best_season_ppg,hit24,hit12
Nelson Agholor,USC,2015,20,1,1993-05-24,21.94,2014.0,1313.0,12.0,,3856.0,39.0,0.3405082987551867,0.3076923076923077,32.41003032237472,32.41003032237472,,0.0,20.0,True,7.38,,,,87.02377097693456,81.20501516118736,73.8,83.87645416724493,Good,-3.147316809689628,13.06470588235294,1.0,0.0
Breshad Perriman,Central Florida,2015,26,1,1993-09-10,21.64,2014.0,1044.0,9.0,,3059.0,23.0,0.3412880026152337,0.391304347826087,36.62961752206604,36.62961752206604,,0.0,20.0,True,9.95,,,,84.3076609651975,83.31480876103302,99.5,86.38794137958497,Good,2.080280414387474,8.123529411764705,0.0,0.0
Phillip Dorsett,Miami (FL),2015,29,1,1993-01-05,22.32,2014.0,871.0,10.0,,2828.0,23.0,0.307991513437058,0.4347826086956521,37.13870610663551,37.13870610663551,,0.0,19.0,True,8.47,,,,83.040327760146,98.56935305331776,84.7,86.39508365475845,Good,3.3547558946124525,6.229411764705882,0.0,0.0
Devin Smith,Ohio St.,2015,37,2,1992-03-03,23.16,2014.0,931.0,12.0,,3707.0,42.0,0.2511464796331265,0.2857142857142857,26.843038267370613,26.843038267370613,,0.0,19.0,True,8.61,,,,79.88373711084623,93.42151913368532,86.1,83.52373294878711,Good,3.639995837940887,1.5588235294117647,0.0,0.0
Dorial Green-Beckham,Oklahoma,2015,40,2,1993-04-12,22.05,2013.0,883.0,12.0,,3540.0,31.0,0.2494350282485875,0.3870967741935484,31.8265901221068,31.8265901221068,,0.0,20.0,True,6.3,,,,78.76865523265029,80.9132950610534,63.0,76.83228491343337,Average,-1.93637031921692,6.641176470588236,0.0,0.0
Devin Funchess,Michigan,2015,41,2,1994-05-21,20.94,2014.0,733.0,4.0,,2042.0,10.0,0.3589618021547502,0.4,37.94809010773752,37.94809010773752,,0.0,20.0,True,5.26,,,,78.40408953083528,83.97404505386876,52.6,75.64746720581668,Average,-2.756622325018597,0.0,0.0,0.0
Tyler Lockett,Kansas St.,2015,69,3,1992-09-28,22.59,2014.0,1515.0,11.0,,3736.0,23.0,0.4055139186295503,0.4782608695652174,44.18873940973839,44.18873940973839,,0.0,19.0,True,7.709999999999999,,,,69.2641833889955,99.9,77.1,76.56671920284708,Average,7.302535813851577,16.11764705882353,1.0,1.0
Jaelen Strong,Arizona St.,2015,70,3,1994-01-25,21.26,2014.0,1165.0,10.0,,3556.0,34.0,0.327615298087739,0.2941176470588235,31.086647257328124,31.086647257328124,,0.0,20.0,True,9.14,,,,68.96725571920754,80.54332362866407,91.4,74.64738094321771,Average,5.680125224010169,2.988235294117647,0.0,0.0
Chris Conley,Georgia,2015,76,3,1992-10-25,22.51,2014.0,657.0,8.0,,2542.0,24.0,0.2584579071597168,0.3333333333333333,29.589562024652505,29.589562024652505,,0.0,19.0,True,9.68,,,,67.21839332711826,94.79478101232624,96.8,77.17091186509212,Average,9.95251853797386,9.205882352941176,0.0,0.0
Sammie Coates,Auburn,2015,87,3,1993-03-31,22.08,2014.0,741.0,4.0,,2254.0,18.0,0.3287488908606921,0.2222222222222222,27.548555654145712,27.548555654145712,,0.0,20.0,True,9.86,,,,64.14280026523261,78.77427782707285,98.6,72.23767573781578,Average,8.094875472583169,4.9,0.0,0.0
Ty Montgomery,Stanford,2015,94,3,1993-01-22,22.27,2014.0,604.0,3.0,,2988.0,20.0,0.2021419009370816,0.15,17.60709504685408,17.60709504685408,,0.0,19.0,True,7.75,,,,62.26248222126424,90.0,77.5,70.09561344382175,Average,7.833131222557512,10.547058823529412,0.0,0.0
Jamison Crowder,Duke,2015,105,4,1993-06-17,21.87,2014.0,1044.0,6.0,,2814.0,23.0,0.371002132196162,0.2608695652173913,31.59358487067767,31.59358487067767,,0.0,19.0,True,1.31,,,,59.41186469623246,95.79679243533884,13.1,59.74207053961888,Poor,0.3302058433864161,11.629411764705882,0.0,0.0
Justin Hardy,East Carolina,2015,107,4,1991-12-18,23.37,2014.0,1494.0,10.0,,4835.0,31.0,0.3089968976215098,0.3225806451612903,31.578877139140005,31.578877139140005,,0.0,19.0,True,4.87,,,,58.906016650653214,95.78943856957,48.7,64.75179853683859,Below Average,5.845781886185378,4.064705882352941,0.0,0.0
Vince Mayle,Washington St.,2015,123,4,1991-11-16,23.46,2014.0,1483.0,9.0,,5732.0,45.0,0.2587229588276343,0.2,22.93614794138172,22.93614794138172,,0.0,21.0,True,4.63,,,,54.98099784630684,61.46807397069086,46.3,54.97626339423761,Poor,-0.004734452069222,0.3647058823529412,0.0,0.0
DeAndre Smelter,Georgia Tech,2015,132,4,1991-12-03,23.41,2014.0,715.0,7.0,,1837.0,19.0,0.3892215568862275,0.3684210526315789,37.88213047589032,37.88213047589032,,0.0,21.0,True,6.890000000000001,,,,52.85873645151093,68.94106523794517,68.9,58.481391741071135,Poor,5.622655289560207,0.1941176470588235,0.0,0.0
Rashad Greene,Florida St.,2015,139,5,1992-09-23,22.6,2014.0,,,,2736.0,19.0,,,,,,,19.0,True,5.37,,,,51.245903565087225,90.0,53.7,59.36483731730669,Poor,8.11893375221947,2.3705882352941177,0.0,0.0
Stefon Diggs,Maryland,2015,146,5,1993-11-29,21.42,2014.0,792.0,5.0,,2863.0,19.0,0.2766329025497729,0.2631578947368421,26.98953986433075,26.98953986433075,,0.0,20.0,True,5.66,,,,49.66365676525262,78.49476993216538,56.6,56.47033088384728,Poor,6.806674118594664,23.04117647058824,1.0,1.0
Tony Lippett,Michigan St.,2015,156,5,1992-08-12,22.72,2014.0,1198.0,11.0,,3427.0,26.0,0.3495768894076452,0.4230769230769231,38.63269062422842,38.63269062422842,,0.0,20.0,True,3.9900000000000007,,,,47.452429780384286,84.31634531211421,39.900000000000006,53.69234841967263,Poor,6.239918639288341,0.0,0.0,0.0
JJ Nelson,Ala-Birmingham,2015,159,5,1992-04-24,23.02,2014.0,655.0,4.0,,2637.0,17.0,0.248388320060675,0.2352941176470588,24.18412188538669,24.18412188538669,,0.0,19.0,True,6.890000000000001,,,,46.79965853300224,92.09206094269337,68.9,59.17319023499012,Poor,12.373531701987886,0.0,0.0,0.0
Kenny Bell,Nebraska,2015,162,5,1992-02-25,23.18,2014.0,788.0,6.0,,2757.0,24.0,0.2858179180268407,0.25,26.79089590134204,26.79089590134204,,0.0,19.0,True,9.2,,,,46.15155112223164,93.395447950671,92.0,62.477597819584766,Below Average,16.326046697353128,0.0,0.0,0.0
Keith Mumphery,Michigan St.,2015,175,5,1992-06-05,22.9,2014.0,495.0,3.0,,3427.0,26.0,0.1444412022176831,0.1153846153846153,12.991290880114924,12.991290880114924,,0.0,20.0,True,4.36,,,,43.39418247364378,75.0,43.6,49.74621860786846,Poor,6.352036134224676,1.5823529411764703,0.0,0.0
Kaelin Clay,Utah,2015,184,6,1992-01-02,23.33,2014.0,523.0,4.0,,2570.0,20.0,0.2035019455252918,0.2,20.17509727626459,20.17509727626459,,0.0,19.0,True,2.18,,,,41.53070215783976,90.08754863813228,21.8,48.28246613022231,Poor,6.751763972382548,1.376470588235294,0.0,0.0
Geremy Davis,Connecticut,2015,186,6,1992-01-10,23.3,2014.0,,,,0.0,0.0,,,,,,,19.0,True,9.66,,,,41.12133897642805,90.0,96.6,59.21887033467823,Poor,18.09753135825018,0.3999999999999999,0.0,0.0
Evan Spencer,Ohio St.,2015,187,6,1993-05-26,21.93,2014.0,149.0,3.0,,3707.0,42.0,0.0401942271378473,0.0714285714285714,5.581139928320937,5.581139928320937,,0.0,19.0,True,8.37,,,,40.917284913571535,90.0,83.69999999999999,57.1512351938215,Poor,16.233950280249964,0.0,0.0,0.0
Bud Sasser,Missouri,2015,201,6,1991-08-25,23.68,2014.0,1003.0,12.0,,2648.0,25.0,0.3787764350453172,0.48,42.93882175226586,42.93882175226586,,0.0,20.0,True,7.45,,,,38.10269095611306,84.9,74.5,52.92174912147348,Poor,14.819058165360424,0.0,0.0,0.0
Darren Waller,Georgia Tech,2015,204,6,1992-09-13,22.63,2014.0,442.0,6.0,,1837.0,19.0,0.2406096897114861,0.3157894736842105,27.81995816978483,27.81995816978483,,0.0,20.0,True,6.890000000000001,,,,37.50937673477087,78.90997908489241,68.9,50.49809069457955,Poor,12.988713959808685,0.0,0.0,0.0
Neal Sterling,Monmouth,2015,220,7,1992-04-11,23.05,2014.0,,,,,,,,,,,,19.0,True,6.62,,,,34.399312454218645,90.0,66.2,50.28955309524212,Poor,15.890240641023476,0.0,0.0,0.0
Andre Debose,Florida,2015,221,7,1990-09-12,24.63,2014.0,-3.0,0.0,,2159.0,18.0,-0.001389532190829,0.0,0.0,0.0,,0.0,19.0,True,8.13,,,,34.207839313634366,90.0,81.30000000000001,52.43009555386234,Poor,18.22225624022797,0.0,0.0,0.0
Da'Ron Brown,Northern Illinois,2015,233,7,1991-09-21,23.61,2014.0,1065.0,6.0,,2689.0,19.0,0.3960580141316474,0.3157894736842105,35.5923743907929,35.5923743907929,,0.0,19.0,True,6.890000000000001,,,,31.93525043772044,97.79618719539644,68.9,50.65215022359758,Poor,18.71689978587714,0.0,0.0,0.0
Dezmin Lewis,Central Arkansas,2015,234,7,1992-12-05,22.4,2014.0,,,,,,,,,,,,19.0,True,4.7700000000000005,,,,31.7479002688044,90.0,47.7,45.79113517472286,Poor,14.04323490591846,0.0,0.0,0.0
Mario Alford,West Virginia,2015,238,7,1992-02-25,23.18,2014.0,945.0,11.0,,4121.0,26.0,0.2293132734773113,0.4230769230769231,32.619509827711724,32.619509827711724,,0.0,19.0,True,5.4,,,,31.00152182589578,96.30975491385588,54.0,47.51294016960343,Poor,16.511418343707653,0.1470588235294117,0.0,0.0
Tre McBride,William & Mary,2015,245,7,1992-12-01,22.41,2014.0,,,,,,,,,,,,,False,9.559999999999999,,,,29.70672855690705,25.0,95.6,38.649373561989584,Poor,8.942645005082532,1.3176470588235294,0.0,0.0
